id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified
22,1.58442E+18,https://twitter.com/ridwankamil/statuses/1584415340876161024,https://twitter.com/ridwankamil/statuses/1584415340876161024,ridwankamil,"Menyerahkan beasiswa secara simbolis kepada penerima Jabar Future Leader Scholarship (JFLS) 2022 di Gedung Sate, Kota Bandung.  Beasiswa ini diberikan kepada mahasiswa berprestasi, calon pemimpin di masa depan. Selamat! Harus selalu semangat. #JabarJuara #IndonesiaJuara -Admin- https://t.co/ZC31QispF9","Menyerahkan beasiswa secara simbolis kepada penerima Jabar Future Leader Scholarship (JFLS) 2022 di Gedung Sate, Kota Bandung.  Beasiswa ini diberikan kepada mahasiswa berprestasi, calon pemimpin di masa depan. Selamat! Harus selalu semangat. #JabarJuara #IndonesiaJuara -Admin- https://t.co/ZC31QispF9",10/24/2022 1:23,Twitter for iPhone,206,31,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
23,1.58404E+18,https://twitter.com/ridwankamil/statuses/1584044397976748032,https://twitter.com/ridwankamil/statuses/1584044397976748032,ridwankamil,"Dalam peringatan Maulid Nabi Muhammad SAW Tahun 1444 H di Masjid Jami Al-Munawwaroh, Kota Cimahi, bertemu dengan Ridwan Kamil bayi.  Bayi ini ternyata diterlantarkan oleh orangtuanya. Semoga kelak menjadi anak yang sholeh -Admin- https://t.co/5UXKhO6yZy","Dalam peringatan Maulid Nabi Muhammad SAW Tahun 1444 H di Masjid Jami Al-Munawwaroh, Kota Cimahi, bertemu dengan Ridwan Kamil bayi.  Bayi ini ternyata diterlantarkan oleh orangtuanya. Semoga kelak menjadi anak yang sholeh -Admin- https://t.co/5UXKhO6yZy",10/23/2022 0:49,Twitter for iPhone,1055,87,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
24,1.58379E+18,https://twitter.com/ridwankamil/statuses/1583792243806470147,https://twitter.com/ridwankamil/statuses/1583792243806470147,ridwankamil,"Melantik Penjabat Wali Kota Cimahi, Dikdik Suratno Nugrahawan, di Gedung Sate, Bandung.  Selamat atas jabatannya, semoga amanah membangun Cimahi yang lebih asri. #JabarJuara #IndonesiaJuara -Admin- https://t.co/s5aioeHMXA","Melantik Penjabat Wali Kota Cimahi, Dikdik Suratno Nugrahawan, di Gedung Sate, Bandung.  Selamat atas jabatannya, semoga amanah membangun Cimahi yang lebih asri. #JabarJuara #IndonesiaJuara -Admin- https://t.co/s5aioeHMXA",10/22/2022 8:07,Twitter for iPhone,252,27,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
25,1.58366E+18,https://twitter.com/ridwankamil/statuses/1583663394313629699,https://twitter.com/ridwankamil/statuses/1583663394313629699,ridwankamil,"Salah satunya adalah awal tahun 2022 melahirkan kurikulum Anti Radikalisme/Terorisme di level SMA/K di Jawa Barat.  Jadi secara pribadi, sangat wajar jika negera ini memberikan penghormatan dengan menganugerahi santri &amp; ulama berupa Hari Santri Nasional setiap tanggal 22 Oktober.","Salah satunya adalah awal tahun 2022 melahirkan kurikulum Anti Radikalisme/Terorisme di level SMA/K di Jawa Barat.  Jadi secara pribadi, sangat wajar jika negera ini memberikan penghormatan dengan menganugerahi santri &amp; ulama berupa Hari Santri Nasional setiap tanggal 22 Oktober.",10/21/2022 23:35,Twitter for iPhone,69,8,in,,reply,ridwankamil,80323736,1.58366E+18,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
26,1.58366E+18,https://twitter.com/ridwankamil/statuses/1583663392447172609,https://twitter.com/ridwankamil/statuses/1583663392447172609,ridwankamil,"4. Paman kami, gugur di pesantren oleh gerombolan PKI di awal tahun 60-an.  Karenanya sebagai Gubernur, kami jaga betul Pancasila agar selalu tegak kokoh di Jabar, walau banyak tantangan.","4. Paman kami, gugur di pesantren oleh gerombolan PKI di awal tahun 60-an.  Karenanya sebagai Gubernur, kami jaga betul Pancasila agar selalu tegak kokoh di Jabar, walau banyak tantangan.",10/21/2022 23:35,Twitter for iPhone,81,14,in,,reply,ridwankamil,80323736,1.58366E+18,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
27,1.58366E+18,https://twitter.com/ridwankamil/statuses/1583663390438100992,https://twitter.com/ridwankamil/statuses/1583663390438100992,ridwankamil,"2. Pakde kami, H Udung, meninggal syahid saat bertempur melawan Belanda bersama para santri asal Subang di Pertempuran Ujung Berung Bandung. 3. Pesantren Pagelaran milik keluarga kami memilih tutup dan hijrah, ketimbang dipaksa bergabung dalam gerombolan DI/TII.","2. Pakde kami, H Udung, meninggal syahid saat bertempur melawan Belanda bersama para santri asal Subang di Pertempuran Ujung Berung Bandung. 3. Pesantren Pagelaran milik keluarga kami memilih tutup dan hijrah, ketimbang dipaksa bergabung dalam gerombolan DI/TII.",10/21/2022 23:35,Twitter for iPhone,39,4,in,,reply,ridwankamil,80323736,1.58366E+18,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
28,1.58366E+18,https://twitter.com/ridwankamil/statuses/1583663387917312001,https://twitter.com/ridwankamil/statuses/1583663387917312001,ridwankamil,"Sedikit sejarah keluarga saya terkait kiprah Ulama dan santri dalam perjuangan melawan penjajah dan gerombolan2/kelompok pengganggu Pancasila. 1. Kakek kami, KH Muhjiddin, adalah Panglima Hizbullah NU Di Subang/Purwakarta. Dipenjara oleh Belanda 2 kali di Sukamiskin Bandung.","Sedikit sejarah keluarga saya terkait kiprah Ulama dan santri dalam perjuangan melawan penjajah dan gerombolan2/kelompok pengganggu Pancasila. 1. Kakek kami, KH Muhjiddin, adalah Panglima Hizbullah NU Di Subang/Purwakarta. Dipenjara oleh Belanda 2 kali di Sukamiskin Bandung.",10/21/2022 23:35,Twitter for iPhone,53,5,in,,reply,ridwankamil,80323736,1.58366E+18,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
29,1.58366E+18,https://twitter.com/ridwankamil/statuses/1583663382473109504,https://twitter.com/ridwankamil/statuses/1583663382473109504,ridwankamil,"Selamat Hari Santri Nasional.  Keberadaan santri &amp; pesantren dlm sejarah negeri ini luar biasa. Ikut berjuang menegakkan kedaulatan NKRI.  Karenanya, Jabar jd provinsi pertama pasca UU pesantren yg punya Perda Pesantren agar pesantren bs difasilitasi secara maksimal.  #JabarJuara https://t.co/AZvfMghYUG","Selamat Hari Santri Nasional.  Keberadaan santri &amp; pesantren dlm sejarah negeri ini luar biasa. Ikut berjuang menegakkan kedaulatan NKRI.  Karenanya, Jabar jd provinsi pertama pasca UU pesantren yg punya Perda Pesantren agar pesantren bs difasilitasi secara maksimal.  #JabarJuara https://t.co/AZvfMghYUG",10/21/2022 23:35,Twitter for iPhone,387,58,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
30,1.58303E+18,https://twitter.com/ridwankamil/statuses/1583032653309431809,https://twitter.com/ridwankamil/statuses/1583032653309431809,ridwankamil,"Setelah dari lokasi banjir, bersilaturahmi dengan Ulama dan Tokoh Masyarakat di Kabupaten Lebak. Sekaligus menyerahkan bantuan mobil ambulans.  Persaudaraan melekat, kita lebih dekat.-Admin- https://t.co/TZtby5681S","Setelah dari lokasi banjir, bersilaturahmi dengan Ulama dan Tokoh Masyarakat di Kabupaten Lebak. Sekaligus menyerahkan bantuan mobil ambulans.  Persaudaraan melekat, kita lebih dekat.-Admin- https://t.co/TZtby5681S",10/20/2022 5:49,Twitter for iPhone,236,29,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
31,1.58302E+18,https://twitter.com/ridwankamil/statuses/1583015590411014144,https://twitter.com/ridwankamil/statuses/1583015590411014144,ridwankamil,Hari ini datang ke Kabupaten Lebak untuk meninjau lokasi bencana alam banjir dan jembatan yang putus. Bantuan kemanusiaan diberikan untuk warga yang terdampak bencana.  Semoga dapat bermanfaat dan lokasi banjir dapat segera pulih kembali.-Admin- https://t.co/YMfhufZWMO,Hari ini datang ke Kabupaten Lebak untuk meninjau lokasi bencana alam banjir dan jembatan yang putus. Bantuan kemanusiaan diberikan untuk warga yang terdampak bencana.  Semoga dapat bermanfaat dan lokasi banjir dapat segera pulih kembali.-Admin- https://t.co/YMfhufZWMO,10/20/2022 4:41,Twitter for iPhone,439,47,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
32,1.58298E+18,https://twitter.com/ridwankamil/statuses/1582975383431176192,https://twitter.com/ridwankamil/statuses/1582975383431176192,ridwankamil,"Sudah puluhan ribu rumah diperbaiki, ratusan milyar dianggarkan utk kesejahteraan &amp; perbaikan taraf hidup warga Jabar tercinta.  Lapor ke @disperkimjabar jika ada tetangga/saudara yg rumahnya tidak layak huni.  Uang rakyat kembali ke rakyat.  #JabarJuara #IndonesiaJuara #Rutilahu https://t.co/DJTp5x7FyB","Sudah puluhan ribu rumah diperbaiki, ratusan milyar dianggarkan utk kesejahteraan &amp; perbaikan taraf hidup warga Jabar tercinta.  Lapor ke @disperkimjabar jika ada tetangga/saudara yg rumahnya tidak layak huni.  Uang rakyat kembali ke rakyat.  #JabarJuara #IndonesiaJuara #Rutilahu https://t.co/DJTp5x7FyB",10/20/2022 2:01,Twitter for iPhone,274,53,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
33,1.58278E+18,https://twitter.com/ridwankamil/statuses/1582776783799480320,https://twitter.com/ridwankamil/statuses/1582776783799480320,ridwankamil,"Warga Jabar yang suka ngulik soal Data-Tech, ayo ikut kompetisi Jabar Data Visualization Festival (JDVF) 2022: Think Globally, Act Locally.  Masih open submission sampai 30 Oktober , daftar di https://t.co/PwzKHCzpYp #JabarJuara #IndonesiaJuara -Admin- https://t.co/WORybwDJBB","Warga Jabar yang suka ngulik soal Data-Tech, ayo ikut kompetisi Jabar Data Visualization Festival (JDVF) 2022: Think Globally, Act Locally.  Masih open submission sampai 30 Oktober , daftar di https://t.co/PwzKHCzpYp #JabarJuara #IndonesiaJuara -Admin- https://t.co/WORybwDJBB",10/19/2022 12:52,Twitter for iPhone,128,35,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
34,1.58267E+18,https://twitter.com/ridwankamil/statuses/1582668558806708227,https://twitter.com/ridwankamil/statuses/1582668558806708227,ridwankamil,"Menghadiri Rapat Koordinasi Kepegawaian se-Kalimantan Timur tahun 2022, di kota Bandung.  Setelah rapat, rekomendasikan ibu-ibu dan bapak-bapak ini jalan-jalan ke mana ya? #JabarJuara #IndonesiaJuara -Admin- https://t.co/bIOJSsUJlB","Menghadiri Rapat Koordinasi Kepegawaian se-Kalimantan Timur tahun 2022, di kota Bandung.  Setelah rapat, rekomendasikan ibu-ibu dan bapak-bapak ini jalan-jalan ke mana ya? #JabarJuara #IndonesiaJuara -Admin- https://t.co/bIOJSsUJlB",10/19/2022 5:42,Twitter for iPhone,176,19,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
35,1.58237E+18,https://twitter.com/ridwankamil/statuses/1582371895684771842,https://twitter.com/ridwankamil/statuses/1582371895684771842,ridwankamil,"Pemprov Jawa Barat turut mendukung produksi film ini. Mari Lestarikan budaya dan bahasa ibu, dengan mendukung kebangkitan film-film berbahasa daerah ini. Indahnya keberagaman dan kebhinekaan.  Semangat. Hatur Nuhun. #JabarJuara #IndonesiaJuara","Pemprov Jawa Barat turut mendukung produksi film ini. Mari Lestarikan budaya dan bahasa ibu, dengan mendukung kebangkitan film-film berbahasa daerah ini. Indahnya keberagaman dan kebhinekaan.  Semangat. Hatur Nuhun. #JabarJuara #IndonesiaJuara",10/18/2022 10:03,Twitter for iPhone,94,5,in,,reply,ridwankamil,80323736,1.58237E+18,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
36,1.58237E+18,https://twitter.com/ridwankamil/statuses/1582371889414295552,https://twitter.com/ridwankamil/statuses/1582371889414295552,ridwankamil,Menceritakan sosok Nana yang bergulat dengan cinta lama dan memori masa lalunya. Diperankan dengan brilian oleh Happy Salma. Cerita true story dari ibu kandung dari produser film ini Jais Darga. https://t.co/Bf22ccVD6S,Menceritakan sosok Nana yang bergulat dengan cinta lama dan memori masa lalunya. Diperankan dengan brilian oleh Happy Salma. Cerita true story dari ibu kandung dari produser film ini Jais Darga. https://t.co/Bf22ccVD6S,10/18/2022 10:03,Twitter for iPhone,164,19,in,,reply,ridwankamil,80323736,1.58237E+18,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
37,1.58237E+18,https://twitter.com/ridwankamil/statuses/1582371812931170304,https://twitter.com/ridwankamil/statuses/1582371812931170304,ridwankamil,"Film berbahasa Sunda ini sudah diputar di 17 negara. Memenangkan beberapa penghargaan internasional. Sekarang bisa dilihat di Prime Video.  “Before, Now and Then” adalah cerita seorang perempuan di tatar Pasundan di era DI/TII dan PKI di akhir rezim Orde Lama. https://t.co/GUicdgQxww","Film berbahasa Sunda ini sudah diputar di 17 negara. Memenangkan beberapa penghargaan internasional. Sekarang bisa dilihat di Prime Video.  “Before, Now and Then” adalah cerita seorang perempuan di tatar Pasundan di era DI/TII dan PKI di akhir rezim Orde Lama. https://t.co/GUicdgQxww",10/18/2022 10:03,Twitter for iPhone,682,136,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
38,1.58236E+18,https://twitter.com/ridwankamil/statuses/1582358777281794049,https://twitter.com/ridwankamil/statuses/1582358777281794049,ridwankamil,Semoga semua dari kita selalu waspada dan selalu mengutamakan keselamatan dalam kegiatan apa pun.  Budayakan rajin mengecek ke BMKG terkait prakiraan cuaca. Antisipatif adalah hal baik yang harus jadi budaya kita.  Hatur Nuhun,Semoga semua dari kita selalu waspada dan selalu mengutamakan keselamatan dalam kegiatan apa pun.  Budayakan rajin mengecek ke BMKG terkait prakiraan cuaca. Antisipatif adalah hal baik yang harus jadi budaya kita.  Hatur Nuhun,10/18/2022 9:11,Twitter for iPhone,74,5,in,,reply,ridwankamil,80323736,1.58236E+18,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
39,1.58236E+18,https://twitter.com/ridwankamil/statuses/1582358775306293249,https://twitter.com/ridwankamil/statuses/1582358775306293249,ridwankamil,"Selain takziah, saya meminta para kepala daerah wali kota dan bupati untuk mengirimkan edaran ke sekolah-sekolah agar menunda kegiatan-kegiatan outdoor di zona sungai/air terjun/danau saat musim penghujan yang sedang mengalami curah ekstrim ini.","Selain takziah, saya meminta para kepala daerah wali kota dan bupati untuk mengirimkan edaran ke sekolah-sekolah agar menunda kegiatan-kegiatan outdoor di zona sungai/air terjun/danau saat musim penghujan yang sedang mengalami curah ekstrim ini.",10/18/2022 9:11,Twitter for iPhone,63,5,in,,reply,ridwankamil,80323736,1.58236E+18,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
40,1.58236E+18,https://twitter.com/ridwankamil/statuses/1582358770277285888,https://twitter.com/ridwankamil/statuses/1582358770277285888,ridwankamil,Banyak musibah di musim penghujan ini.  Takziah kepada salah satu keluarga korban yang hanyut saat Latihan Dasar Kemimpinan tingkat SMP di area Curug Kembar Bogor. Doa kami semoga almarhumah husnul khatimah dan keluarga yang ditinggalkan diberi kesabaran dan ketabahan. https://t.co/cvWRHL8nE4,Banyak musibah di musim penghujan ini.  Takziah kepada salah satu keluarga korban yang hanyut saat Latihan Dasar Kemimpinan tingkat SMP di area Curug Kembar Bogor. Doa kami semoga almarhumah husnul khatimah dan keluarga yang ditinggalkan diberi kesabaran dan ketabahan. https://t.co/cvWRHL8nE4,10/18/2022 9:11,Twitter for iPhone,248,27,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
41,1.58226E+18,https://twitter.com/ridwankamil/statuses/1582261762304638976,https://twitter.com/ridwankamil/statuses/1582261762304638976,ridwankamil,"Kedatangan British Ambassador di Bandung. Membahas kerjasama bidang pendidikan, transportasi, dan green energy. Juga soal update dari proyek Joint Campus University Lancaster-Deakin, Proyek UK-PACT dengan Dinas ESDM dan Cekungan Bandung.  #JabarJuara #IndonesiaJuara -Admin- https://t.co/YpvJaWVS2y","Kedatangan British Ambassador di Bandung. Membahas kerjasama bidang pendidikan, transportasi, dan green energy. Juga soal update dari proyek Joint Campus University Lancaster-Deakin, Proyek UK-PACT dengan Dinas ESDM dan Cekungan Bandung.  #JabarJuara #IndonesiaJuara -Admin- https://t.co/YpvJaWVS2y",10/18/2022 2:46,Twitter for iPhone,277,22,in,,original,,0,0,,0,0,80323736,https://pbs.twimg.com/profile_images/1536523752447840256/ePU5yzwy_normal.jpg,44225,2839,5348837,10/6/2009 11:07,Governor of West Java. Broadcaster of Daily Happiness,Jabar Juara Indonesia,1
